symbol,date,nav,shares
FXC,2018-10-10,74.85572052001953,0.0
FXC,2018-10-11,74.91511535644531,0.0
FXC,2018-10-12,74.90521240234375,0.0
FXC,2018-10-15,75.182373046875,0.0
FXC,2018-10-16,75.46944427490234,0.0
FXC,2018-10-17,75.03390502929688,0.0
FXC,2018-10-18,74.67755889892578,0.0
FXC,2018-10-19,74.48946380615234,0.0
FXC,2018-10-22,74.53894805908203,0.0
FXC,2018-10-23,74.68744659423828,0.0
FXC,2018-10-24,74.84580993652344,0.0
FXC,2018-10-25,74.68744659423828,0.0
FXC,2018-10-26,74.63793182373047,0.0
FXC,2018-10-29,74.33106994628906,0.0
FXC,2018-10-30,74.42015838623047,0.0
FXC,2018-10-31,74.19247436523438,0.0
FXC,2018-11-01,74.65105438232422,0.0
FXC,2018-11-02,74.57180786132812,0.0
FXC,2018-11-05,74.57180786132812,0.0
FXC,2018-11-06,74.4133529663086,0.0
FXC,2018-11-07,74.48268127441406,0.0
FXC,2018-11-08,74.21526336669922,0.0
FXC,2018-11-09,73.9874496459961,0.0
FXC,2018-11-12,73.7596664428711,0.0
FXC,2018-11-13,73.76956176757812,0.0
FXC,2018-11-14,73.8388900756836,0.0
FXC,2018-11-15,74.10630798339844,0.0
FXC,2018-11-16,74.2647933959961,0.0
FXC,2018-11-19,74.15585327148438,0.0
FXC,2018-11-20,73.44271087646484,0.0
FXC,2018-11-21,73.77946472167969,0.0
FXC,2018-11-23,74.01718139648438,0.0
FXC,2018-11-26,73.71013641357422,0.0
FXC,2018-11-27,73.48233795166016,0.0
FXC,2018-11-28,73.63089752197266,0.0
FXC,2018-11-29,73.5615463256836,0.0
FXC,2018-11-30,73.54175567626953,0.0
FXC,2018-12-03,74.0195083618164,0.0
FXC,2018-12-04,73.73204803466797,0.0
FXC,2018-12-06,73.12744903564453,0.0
FXC,2018-12-07,73.44461822509766,0.0
FXC,2018-12-10,72.89949798583984,0.0
FXC,2018-12-11,72.94905090332031,0.0
FXC,2018-12-12,73.20673370361328,0.0
FXC,2018-12-13,73.23646545410156,0.0
FXC,2018-12-14,73.1076431274414,0.0
FXC,2018-12-17,72.89949798583984,0.0
FXC,2018-12-18,72.56249237060547,0.0
FXC,2018-12-19,72.45344543457031,0.0
FXC,2018-12-20,72.46336364746094,0.0
FXC,2018-12-21,71.90833282470703,0.0
FXC,2018-12-24,71.88851165771484,0.0
FXC,2018-12-26,72.01736450195312,0.0
FXC,2018-12-27,71.83895111083984,0.0
FXC,2018-12-28,71.56143188476562,0.0
FXC,2018-12-31,71.650634765625,0.0
FXC,2019-01-02,72.01850891113281,0.0
FXC,2019-01-03,72.61344909667969,0.0
FXC,2019-01-04,73.02993774414062,0.0
FXC,2019-01-07,73.53562927246094,0.0
FXC,2019-01-08,73.7042007446289,0.0
FXC,2019-01-09,74.03143310546875,0.0
FXC,2019-01-10,73.86283874511719,0.0
FXC,2019-01-11,73.6645278930664,0.0
FXC,2019-01-14,73.56536865234375,0.0
FXC,2019-01-15,73.7240219116211,0.0
FXC,2019-01-16,73.81327819824219,0.0
FXC,2019-01-17,73.68435668945312,0.0
FXC,2019-01-18,73.7042007446289,0.0
FXC,2019-01-22,73.22824096679688,0.0
FXC,2019-01-23,73.28773498535156,0.0
FXC,2019-01-24,73.2480697631836,0.0
FXC,2019-01-25,73.95208740234375,0.0
FXC,2019-01-28,73.28773498535156,0.0
FXC,2019-01-29,73.6645278930664,0.0
FXC,2019-01-30,74.38838195800781,0.0
FXC,2019-01-31,74.52721405029297,0.0
FXC,2019-02-01,74.72665405273438,0.0
FXC,2019-02-04,74.6671142578125,0.0
FXC,2019-02-05,74.48849487304688,0.0
FXC,2019-02-06,74.1213607788086,0.0
FXC,2019-02-07,73.61531829833984,0.0
FXC,2019-02-08,73.75424194335938,0.0
FXC,2019-02-11,73.57563018798828,0.0
FXC,2019-02-12,73.95268249511719,0.0
FXC,2019-02-13,73.8733139038086,0.0
FXC,2019-02-14,73.65502166748047,0.0
FXC,2019-02-15,73.8634033203125,0.0
FXC,2019-02-19,74.11144256591797,0.0
FXC,2019-02-20,74.30989837646484,0.0
FXC,2019-02-21,74.0320816040039,0.0
FXC,2019-02-22,74.48849487304688,0.0
FXC,2019-02-25,74.2206039428711,0.0
FXC,2019-02-26,74.40912628173828,0.0
FXC,2019-02-27,74.45874786376953,0.0
FXC,2019-02-28,74.3892822265625,0.0
FXC,2019-03-01,73.65452575683594,0.0
FXC,2019-03-04,73.55522918701172,0.0
FXC,2019-03-05,73.3070068359375,0.0
FXC,2019-03-06,72.8602066040039,0.0
FXC,2019-03-07,72.77082824707031,0.0
FXC,2019-03-08,73.08856201171875,0.0
FXC,2019-03-11,73.0786361694336,0.0
FXC,2019-03-12,73.29708862304688,0.0
FXC,2019-03-13,73.68431091308594,0.0
FXC,2019-03-14,73.45594024658203,0.0
FXC,2019-03-15,73.43608093261719,0.0
FXC,2019-03-18,73.40630340576172,0.0
FXC,2019-03-19,73.58502197265625,0.0
FXC,2019-03-20,73.73394775390625,0.0
FXC,2019-03-21,73.19779205322266,0.0
FXC,2019-03-22,72.96940612792969,0.0
FXC,2019-03-25,73.09850311279297,0.0
FXC,2019-03-26,73.1679916381836,0.0
FXC,2019-03-27,73.10842895507812,0.0
FXC,2019-03-28,72.95948791503906,0.0
FXC,2019-03-29,73.3367919921875,0.0
FXC,2019-04-01,73.59113311767578,0.0
FXC,2019-04-02,73.47191619873047,0.0
FXC,2019-04-03,73.42222595214844,0.0
FXC,2019-04-04,73.39242553710938,0.0
FXC,2019-04-05,73.23345947265625,0.0
FXC,2019-04-08,73.64083099365234,0.0
FXC,2019-04-09,73.54145812988281,0.0
FXC,2019-04-10,73.58119201660156,0.0
FXC,2019-04-11,73.3030014038086,0.0
FXC,2019-04-12,73.48184204101562,0.0
FXC,2019-04-15,73.31294250488281,0.0
FXC,2019-04-16,73.38249206542969,0.0
FXC,2019-04-17,73.46196746826172,0.0
FXC,2019-04-18,73.25334167480469,0.0
FXC,2019-04-22,73.40235137939453,0.0
FXC,2019-04-23,72.97514343261719,0.0
FXC,2019-04-24,72.74663543701172,0.0
FXC,2019-04-25,72.66714477539062,0.0
FXC,2019-04-26,72.84598541259766,0.0
FXC,2019-04-29,72.92546844482422,0.0
FXC,2019-04-30,73.20365142822266,0.0
FXC,2019-05-01,72.91532897949219,0.0
FXC,2019-05-02,72.82587432861328,0.0
FXC,2019-05-03,73.01476287841797,0.0
FXC,2019-05-06,73.00480651855469,0.0
FXC,2019-05-07,72.7960433959961,0.0
FXC,2019-05-08,72.76620483398438,0.0
FXC,2019-05-09,72.83580780029297,0.0
FXC,2019-05-10,73.1042251586914,0.0
FXC,2019-05-13,72.7761459350586,0.0
FXC,2019-05-14,72.85568237304688,0.0
FXC,2019-05-15,72.97499084472656,0.0
FXC,2019-05-16,72.84573364257812,0.0
FXC,2019-05-17,72.90540313720703,0.0
FXC,2019-05-20,73.05451965332031,0.0
FXC,2019-05-21,73.173828125,0.0
FXC,2019-05-22,73.07440948486328,0.0
FXC,2019-05-23,72.78610229492188,0.0
FXC,2019-05-24,73.01476287841797,0.0
FXC,2019-05-28,72.65682983398438,0.0
FXC,2019-05-29,72.59718322753906,0.0
FXC,2019-05-30,72.6667709350586,0.0
FXC,2019-05-31,72.53752899169922,0.0
FXC,2019-06-03,72.9464340209961,0.0
FXC,2019-06-04,73.26480865478516,0.0
FXC,2019-06-05,73.0956802368164,0.0
FXC,2019-06-06,73.38420104980469,0.0
FXC,2019-06-07,73.89159393310547,0.0
FXC,2019-06-10,73.98114013671875,0.0
FXC,2019-06-11,73.94134521484375,0.0
FXC,2019-06-12,73.6329345703125,0.0
FXC,2019-06-13,73.59313201904297,0.0
FXC,2019-06-14,73.1951675415039,0.0
FXC,2019-06-17,73.16532135009766,0.0
FXC,2019-06-18,73.40409088134766,0.0
FXC,2019-06-19,73.92144012451172,0.0
FXC,2019-06-20,74.45869445800781,0.0
FXC,2019-06-21,74.30945587158203,0.0
FXC,2019-06-24,74.4686508178711,0.0
FXC,2019-06-25,74.52835845947266,0.0
FXC,2019-06-26,74.84671020507812,0.0
FXC,2019-06-27,74.9063949584961,0.0
FXC,2019-06-28,74.9362564086914,0.0
FXC,2019-07-01,74.74311065673828,0.0
FXC,2019-07-02,74.88248443603516,0.0
FXC,2019-07-03,75.12140655517578,0.0
FXC,2019-07-05,75.1114501953125,0.0
FXC,2019-07-08,74.97209930419922,0.0
FXC,2019-07-09,74.81280517578125,0.0
FXC,2019-07-10,75.08159637451172,0.0
FXC,2019-07-11,75.18113708496094,0.0
FXC,2019-07-12,75.3404312133789,0.0
FXC,2019-07-15,75.24088287353516,0.0
FXC,2019-07-16,75.08159637451172,0.0
FXC,2019-07-17,75.26078796386719,0.0
FXC,2019-07-18,75.32051849365234,0.0
FXC,2019-07-19,75.19110107421875,0.0
FXC,2019-07-22,74.91234588623047,0.0
FXC,2019-07-23,74.7132568359375,0.0
FXC,2019-07-24,74.70329284667969,0.0
FXC,2019-07-25,74.64356231689453,0.0
FXC,2019-07-26,74.58382415771484,0.0
FXC,2019-07-29,74.63360595703125,0.0
FXC,2019-07-30,74.6734390258789,0.0
FXC,2019-07-31,74.42455291748047,0.0
FXC,2019-08-01,74.29306030273438,0.0
FXC,2019-08-02,74.3827133178711,0.0
FXC,2019-08-05,74.35283660888672,0.0
FXC,2019-08-06,74.0539779663086,0.0
FXC,2019-08-07,73.8647232055664,0.0
FXC,2019-08-08,74.26318359375,0.0
FXC,2019-08-09,74.41259765625,0.0
FXC,2019-08-12,74.22334289550781,0.0
FXC,2019-08-13,74.27313995361328,0.0
FXC,2019-08-14,73.77506256103516,0.0
FXC,2019-08-15,73.80493927001953,0.0
FXC,2019-08-16,74.0539779663086,0.0
FXC,2019-08-19,73.67545318603516,0.0
FXC,2019-08-20,73.87467956542969,0.0
FXC,2019-08-21,73.91452026367188,0.0
FXC,2019-08-22,73.90455627441406,0.0
FXC,2019-08-23,73.9643325805664,0.0
FXC,2019-08-26,74.12372589111328,0.0
FXC,2019-08-27,73.90455627441406,0.0
FXC,2019-08-28,73.94441223144531,0.0
FXC,2019-08-29,73.90455627441406,0.0
FXC,2019-08-30,73.89459991455078,0.0
FXC,2019-09-03,73.71117401123047,0.0
FXC,2019-09-04,74.3691177368164,0.0
FXC,2019-09-05,74.33921813964844,0.0
FXC,2019-09-06,74.60838317871094,0.0
FXC,2019-09-09,74.72801208496094,0.0
FXC,2019-09-10,74.77786254882812,0.0
FXC,2019-09-11,74.51866149902344,0.0
FXC,2019-09-12,74.37908935546875,0.0
FXC,2019-09-13,74.07005310058594,0.0
FXC,2019-09-16,74.25945281982422,0.0
FXC,2019-09-17,74.25945281982422,0.0
FXC,2019-09-18,74.0401382446289,0.0
FXC,2019-09-19,74.16974639892578,0.0
FXC,2019-09-20,74.08999633789062,0.0
FXC,2019-09-23,74.2096176147461,0.0
FXC,2019-09-24,74.2993392944336,0.0
FXC,2019-09-25,74.17971801757812,0.0
FXC,2019-09-26,74.09996795654297,0.0
FXC,2019-09-27,74.2993392944336,0.0
FXC,2019-09-30,74.27941131591797,0.0
FXC,2019-10-01,74.3851318359375,0.0
FXC,2019-10-02,73.87646484375,0.0
FXC,2019-10-03,73.7667465209961,0.0
FXC,2019-10-04,73.91636657714844,0.0
FXC,2019-10-07,73.95625305175781,0.0
FXC,2019-10-08,73.84654998779297,0.0
FXC,2019-10-09,73.78669738769531,0.0
FXC,2019-10-10,73.99614715576172,0.0
FXC,2019-10-11,74.54471588134766,0.0
FXC,2019-10-14,74.34523010253906,0.0
FXC,2019-10-15,74.53473663330078,0.0
FXC,2019-10-16,74.5546875,0.0
FXC,2019-10-17,74.8539047241211,0.0
FXC,2019-10-18,75.00350952148438,0.0
FXC,2019-10-21,75.25285339355469,0.0
FXC,2019-10-22,75.1630859375,0.0
FXC,2019-10-23,75.26283264160156,0.0
FXC,2019-10-24,75.2927474975586,0.0
FXC,2019-10-25,75.35259246826172,0.0
FXC,2019-10-28,75.41243743896484,0.0
FXC,2019-10-29,75.14314270019531,0.0
FXC,2019-10-30,74.80403137207031,0.0
FXC,2019-10-31,74.78408813476562,0.0
FXC,2019-11-01,74.91783142089844,0.0
FXC,2019-11-04,74.86793518066406,0.0
FXC,2019-11-05,74.78807830810547,0.0
FXC,2019-11-06,74.69824981689453,0.0
FXC,2019-11-07,74.72819519042969,0.0
FXC,2019-11-08,74.47867584228516,0.0
FXC,2019-11-11,74.4886474609375,0.0
FXC,2019-11-12,74.40880584716797,0.0
FXC,2019-11-13,74.3488998413086,0.0
FXC,2019-11-14,74.35888671875,0.0
FXC,2019-11-15,74.45870208740234,0.0
FXC,2019-11-18,74.58846282958984,0.0
FXC,2019-11-19,74.20916748046875,0.0
FXC,2019-11-20,74.03948974609375,0.0
FXC,2019-11-21,74.16925048828125,0.0
FXC,2019-11-22,74.12931823730469,0.0
FXC,2019-11-25,74.0594482421875,0.0
FXC,2019-11-26,74.2391128540039,0.0
FXC,2019-11-27,74.15926361083984,0.0
FXC,2019-11-29,74.16925048828125,0.0
FXC,2019-12-02,74.09033966064453,0.0
FXC,2019-12-03,74.09033966064453,0.0
FXC,2019-12-04,74.67962646484375,0.0
FXC,2019-12-05,74.73955535888672,0.0
FXC,2019-12-06,74.30008697509766,0.0
FXC,2019-12-09,74.46987915039062,0.0
FXC,2019-12-10,74.47986602783203,0.0
FXC,2019-12-11,74.77951049804688,0.0
FXC,2019-12-12,74.75952911376953,0.0
FXC,2019-12-13,74.71957397460938,0.0
FXC,2019-12-16,74.90934753417969,0.0
FXC,2019-12-17,74.84942626953125,0.0
FXC,2019-12-18,75.19900512695312,0.0
FXC,2019-12-19,75.09912872314453,0.0
FXC,2019-12-20,74.90934753417969,0.0
FXC,2019-12-23,74.94930267333984,0.0
FXC,2019-12-24,74.89936065673828,0.0
FXC,2019-12-26,75.20899963378906,0.0
FXC,2019-12-27,75.35881042480469,0.0
FXC,2019-12-30,75.48865509033203,0.0
FXC,2019-12-31,75.90814971923828,0.0
FXC,2020-01-02,75.9221420288086,0.0
FXC,2020-01-03,75.88217163085938,0.0
FXC,2020-01-06,76.03205108642578,0.0
FXC,2020-01-07,75.792236328125,0.0
FXC,2020-01-08,75.65234375,0.0
FXC,2020-01-09,75.4425048828125,0.0
FXC,2020-01-10,75.48247528076172,0.0
FXC,2020-01-13,75.52244567871094,0.0
FXC,2020-01-14,75.47248077392578,0.0
FXC,2020-01-15,75.60238647460938,0.0
FXC,2020-01-16,75.61237335205078,0.0
FXC,2020-01-17,75.46248626708984,0.0
FXC,2020-01-21,75.41252899169922,0.0
FXC,2020-01-22,75.08277893066406,0.0
FXC,2020-01-23,75.12274932861328,0.0
FXC,2020-01-24,75.04280090332031,0.0
FXC,2020-01-27,74.7929916381836,0.0
FXC,2020-01-28,74.91290283203125,0.0
FXC,2020-01-29,74.71305084228516,0.0
FXC,2020-01-30,74.75302124023438,0.0
FXC,2020-01-31,74.52320098876953,0.0
FXC,2020-02-03,74.11351013183594,0.0
FXC,2020-02-04,74.21343231201172,0.0
FXC,2020-02-05,74.1634750366211,0.0
FXC,2020-02-06,74.1634750366211,0.0
FXC,2020-02-07,74.10352325439453,0.0
FXC,2020-02-10,74.00359344482422,0.0
FXC,2020-02-11,74.17346954345703,0.0
FXC,2020-02-12,74.38330841064453,0.0
FXC,2020-02-13,74.35333251953125,0.0
FXC,2020-02-14,74.43326568603516,0.0
FXC,2020-02-18,74.39329528808594,0.0
FXC,2020-02-19,74.55317687988281,0.0
FXC,2020-02-20,74.36331939697266,0.0
FXC,2020-02-21,74.59314727783203,0.0
FXC,2020-02-24,74.20344543457031,0.0
FXC,2020-02-25,74.21343231201172,0.0
FXC,2020-02-26,74.04356384277344,0.0
FXC,2020-02-27,73.6738510131836,0.0
FXC,2020-02-28,73.4739990234375,0.0
